rpm,phi,rgf,p_ivc_bar,misfire,error,theta_IGN,theta_25,theta_50,theta_75,theta_90,C_eff,T_peak_K,P_TDC_bar,phi_prime,gamma_ivc,IMEP_bar
3598.4738149292466,0.30599518073179166,0.27024068189942574,2.190348645011195,False,,-15.559752499565136,-7.711573499211262,-5.011677913249886,-2.7268960739602925,-1.1203263711801894,1.0,1755.1639291585195,69.34925408327612,0.22330283443289425,1.3681093629894168,6.360355746228341
3463.3353685518496,0.4174773450490351,0.2508493729055705,1.654624851942795,False,,-14.042619802329876,-5.5174896386759995,-2.453681580492561,0.08596507463022007,1.7642485734030964,1.0,1971.121039116369,51.57684679400813,0.31275341484120217,1.3617365689433683,6.5770777224324215
2703.8419952627273,0.5559925909457031,0.5225381572645753,2.0268823894634616,False,,-14.43561938681262,-6.3298889967204035,-3.463468550872594,-1.0849315619740036,0.5376609045798785,0.9999999999997895,1811.148000899288,62.566013745806195,0.2654652470201786,1.3577341644523362,6.721536756044332
1289.1661589512669,0.20981918644752653,0.43664856721957096,2.21185427603732,False,,-20.004237739992057,-13.396664495959312,-11.263784843136346,-9.43218493255561,-8.056794094925584,0.9999999947732583,1442.9241018490955,71.22025200201396,0.11820193931003804,1.3745009715865537,3.2912674935664255
1625.2431484632752,0.21704428091944516,0.4843976182440016,2.3450796192895993,True,,,,,,,,,,,,
1678.5466582668987,0.2569184551503624,0.563192164828066,1.1264481786079148,False,,-16.681242524116353,-9.048302158643644,-6.03090344031615,-3.011055474131968,-0.4109013580123039,0.9980293948107396,1248.8049825326902,36.0995174229228,0.11222399420994741,1.3727186282498054,0.9772723630383048
3630.636504006349,0.6442239350377945,0.36088459636021614,1.2725869813641388,False,,-10.905356081655047,-0.0560830995531255,5.278632422558809,11.279302647454324,16.562182745586647,0.9892808073871718,1879.3117465552532,38.63968178664612,0.41173344027609,1.3513750054343048,5.509167581271806
857.9893463680982,0.7435232048732796,0.31180483972733813,2.256971073411651,False,,-47.05030907556477,-29.859363406173753,-21.82366839998255,-20.23817610903449,-19.739998891594198,1.0,2519.167563782087,68.33788106451695,0.5116890711442099,1.34586196542781,12.178672085095968
2678.06898266777,0.37427434872667475,0.5101799184881397,1.233733217093566,False,,-14.378078963019457,-5.7867591017550115,-2.1465336238074904,1.6149058784196413,4.825402183081765,0.9954381220752619,1274.7182326358559,38.901123960360366,0.18332709200109826,1.3663888585345378,1.7495013864816402
3173.865941878555,0.21270719678770755,0.21405306350552863,1.6795448957236527,False,,-15.894790643998883,-8.085117244089293,-5.177336189384198,-2.4592864649031227,-0.32745022924527184,0.9999960050202761,1460.9076571314772,53.879506993265615,0.16717656968562541,1.3731971927094346,3.3805327299752452
3969.3749602687985,0.5724582363077654,0.4119865520308641,1.8440728908814674,False,,-12.32309224989811,-2.9350400920607638,0.7749465144213227,4.037368772892746,6.292241065916271,0.9999999999997093,1950.3745365046293,56.4780843070606,0.33661314134965953,1.3555475522905882,7.574847280745251
2850.1541993013934,0.7243295269506362,0.5390730815140624,1.9211911924529899,False,,-32.94994767761989,-6.831031000633509,-3.2106493577177035,-0.4471577456627428,1.3148223536514327,0.9999999993482507,1948.9593975298299,58.1699208400097,0.3338629768257336,1.3503595497677445,7.788735066153612
1726.1130999648587,0.7014504765135936,0.30339931738367104,1.1048557049252867,False,,-20.7564097096375,-6.536226560104323,-3.424125896213337,-1.2663575295391576,-0.06346427958230175,1.0,2352.2545295933223,33.21897767596142,0.4886308807609185,1.3477535569148331,6.5019383166549405
1021.0779123973168,0.5291343607678876,0.326360929980586,1.297705834638996,False,,-17.70866638411967,-10.652132732151177,-8.596791331026292,-7.186862490502038,-6.348933008487096,1.0,2089.9204851129207,39.931360587329756,0.3564455787029968,1.35664574545206,5.649694305662611
975.2559143018307,0.631945062264817,0.24455123627527248,1.5323523637926804,False,,-18.74355808087285,-11.45627218839766,-9.724401356301227,-8.745270797479012,-8.222421963882228,1.0,2373.5219349598415,46.551536095946446,0.47740211602990196,1.3503454007016893,8.661741029351084
811.2528742451323,0.37650112027705473,0.4745025561491823,1.150742569878806,False,,-18.86107952762579,-11.990828394640547,-9.722631549404399,-7.875885967965105,-6.5914556225888905,1.0,1684.590250206293,36.24889193185762,0.19785037631256155,1.3659633883410547,2.842919260391259
1217.9779904496493,0.6131477014698257,0.34843481396241394,2.135131608011447,False,,-20.689998742098076,-14.252080868056128,-11.03755252731797,-9.897708882401691,-9.209868235327628,1.0,2175.6088486106773,65.05416756146838,0.3995056961767052,1.3527175678833954,9.967879455028921
